#mGo	mLSP\ISRweight\ISRweight_up\ISRweight_down
2500	1000	1.173929	1.079808	1.286025
2400	300	1.192159	1.087448	1.319184
1000	0	1.197919	1.089843	1.329790
1750	400	1.188371	1.085875	1.312233
2100	1550	1.150329	1.069725	1.244070
1950	1500	1.147967	1.068710	1.239922
1200	0	1.202481	1.091730	1.338240
2450	1300	1.167201	1.076951	1.273960
1050	650	1.167180	1.076952	1.273910
2250	0	1.198640	1.090143	1.331121
2600	200	1.195279	1.088750	1.324915
1200	600	1.175734	1.080572	1.289276
2150	1150	1.168168	1.077363	1.275688
2150	1400	1.159833	1.073808	1.260841
2300	600	1.181894	1.083159	1.300434
2700	300	1.194890	1.088586	1.324202
2650	500	1.188196	1.085800	1.311916
2650	600	1.184029	1.084057	1.304312
2350	100	1.197682	1.089744	1.329353
2800	1300	1.171267	1.078673	1.281250
1700	1050	1.165237	1.076119	1.270449
2700	500	1.188039	1.085729	1.311637
1750	700	1.178341	1.081668	1.293989
2700	700	1.181991	1.083201	1.300609
1650	300	1.192999	1.087804	1.320717
1900	800	1.178614	1.081785	1.294481
1700	100	1.201985	1.091519	1.337328
1550	550	1.182635	1.083478	1.301768
800	550	1.180557	1.082607	1.297995
800	400	1.171597	1.078825	1.281827
1800	850	1.175097	1.080301	1.288130
800	100	1.188784	1.086046	1.312991
1850	400	1.189139	1.086196	1.313638
1600	1000	1.166559	1.076683	1.272805
1600	700	1.178814	1.081874	1.294836
1950	1100	1.169167	1.077792	1.277469
1400	1000	1.159523	1.073684	1.260278
1550	1200	1.152695	1.070758	1.248211
1800	1550	1.157533	1.072833	1.256753
2550	1500	1.163096	1.075203	1.266637
1400	400	1.187266	1.085414	1.310213
1950	1250	1.161536	1.074541	1.263858
1950	200	1.198082	1.089909	1.330093
2300	1000	1.172710	1.079286	1.283840
2300	900	1.174749	1.080149	1.287510
2050	1100	1.171255	1.078675	1.281219
2250	1600	1.152534	1.070673	1.247950
2050	1550	1.150886	1.069968	1.245045
2250	1350	1.164517	1.075810	1.269168
2350	200	1.195625	1.088887	1.325563
1700	800	1.174329	1.079978	1.286744
1750	1400	1.145647	1.067707	1.235862
2800	700	1.181843	1.083137	1.300343
2650	800	1.178416	1.081697	1.294130
